date_id,account_id,opening_balance,inflow,outflow,closing_balance
20230630,1,1220215.59,1440.6,29303.02,1192353.17
20230701,1,1192353.17,0.0,19488.14,1172865.03
20230702,1,1172865.03,0.0,27495.36,1145369.67
20230703,1,1145369.67,0.0,0.0,1145369.67
20230704,1,1145369.67,9009.01,0.0,1154378.68
20230705,1,1154378.68,7360.19,3069.18,1158669.69
20230706,1,1158669.69,0.0,0.0,1158669.69
20230707,1,1158669.69,54489.4,0.0,1213159.09
20230708,1,1213159.09,0.0,0.0,1213159.09
20230709,1,1213159.09,936.89,0.0,1214095.98
20230710,1,1214095.98,12579.26,0.0,1226675.24
20230711,1,1226675.24,3870.32,0.0,1230545.56
20230712,1,1230545.56,14159.52,0.0,1244705.08
20230713,1,1244705.08,20660.63,0.0,1265365.71
20230714,1,1265365.71,129436.83,0.0,1394802.54
20230715,1,1394802.54,24131.84,0.0,1418934.38
20230716,1,1418934.38,0.0,0.0,1418934.38
20230717,1,1418934.38,25053.06,1790.03,1442197.41
20230718,1,1442197.41,12710.86,9044.66,1445863.61
20230719,1,1445863.61,15156.51,29228.07,1431792.05
20230720,1,1431792.05,8008.35,9414.95,1430385.45
20230721,1,1430385.45,0.0,12771.96,1417613.49
20230722,1,1417613.49,0.0,9245.09,1408368.4
20230723,1,1408368.4,0.0,0.0,1408368.4
20230724,1,1408368.4,8938.61,0.0,1417307.01
20230725,1,1417307.01,0.0,25859.97,1391447.04
20230726,1,1391447.04,22093.17,0.0,1413540.21
20230727,1,1413540.21,0.0,3973.34,1409566.87
20230728,1,1409566.87,1639.39,18668.71,1392537.55
20230729,1,1392537.55,0.0,0.0,1392537.55
20230730,1,1392537.55,0.0,4941.61,1387595.94
20230731,1,1387595.94,33522.52,3978.59,1417139.87
20230801,1,1417139.87,0.0,0.0,1417139.87
20230802,1,1417139.87,0.0,0.0,1417139.87
20230803,1,1417139.87,85801.43,0.0,1502941.3
20230804,1,1502941.3,2061.45,8490.05,1496512.7
20230805,1,1496512.7,8264.02,0.0,1504776.72
20230806,1,1504776.72,0.0,0.0,1504776.72
20230807,1,1504776.72,0.0,0.0,1504776.72
20230808,1,1504776.72,0.0,0.0,1504776.72
20230809,1,1504776.72,28871.93,56600.29,1477048.36
20230810,1,1477048.36,2962.17,10618.95,1469391.58
20230811,1,1469391.58,0.0,10833.5,1458558.08
20230812,1,1458558.08,4094.24,0.0,1462652.32
20230813,1,1462652.32,0.0,0.0,1462652.32
20230814,1,1462652.32,0.0,0.0,1462652.32
20230815,1,1462652.32,0.0,3314.24,1459338.08
20230816,1,1459338.08,22283.41,12656.71,1468964.78
20230817,1,1468964.78,2426.44,6080.25,1465310.97
20230818,1,1465310.97,1653.7,5906.5,1461058.17
20230819,1,1461058.17,0.0,0.0,1461058.17
20230820,1,1461058.17,0.0,18785.28,1442272.89
20230821,1,1442272.89,0.0,5102.03,1437170.86
20230822,1,1437170.86,13444.5,256.87,1450358.49
20230823,1,1450358.49,0.0,4963.14,1445395.35
20230824,1,1445395.35,53151.32,17054.79,1481491.88
20230825,1,1481491.88,10476.48,50757.62,1441210.74
20230826,1,1441210.74,0.0,169.35,1441041.39
20230827,1,1441041.39,24694.49,0.0,1465735.88
20230828,1,1465735.88,1457.78,0.0,1467193.66
20230829,1,1467193.66,4618.37,0.0,1471812.03
20230830,1,1471812.03,6463.62,9225.66,1469049.99
20230831,1,1469049.99,0.0,31593.56,1437456.43
20230901,1,1437456.43,10859.67,5355.14,1442960.96
20230902,1,1442960.96,4409.5,13864.69,1433505.77
20230903,1,1433505.77,0.0,4481.26,1429024.51
20230904,1,1429024.51,32709.44,0.0,1461733.95
20230905,1,1461733.95,6514.37,33598.95,1434649.37
20230906,1,1434649.37,37081.53,1286.09,1470444.81
20230907,1,1470444.81,25767.91,11204.04,1485008.68
20230908,1,1485008.68,1145.56,0.0,1486154.24
20230909,1,1486154.24,0.0,0.0,1486154.24
20230910,1,1486154.24,0.0,0.0,1486154.24
20230911,1,1486154.24,1561.18,6761.56,1480953.86
20230912,1,1480953.86,0.0,9054.36,1471899.5
20230913,1,1471899.5,29262.14,49057.83,1452103.81
20230914,1,1452103.81,4246.58,7037.45,1449312.94
20230915,1,1449312.94,12521.75,0.0,1461834.69
20230916,1,1461834.69,0.0,1271.17,1460563.52
20230917,1,1460563.52,0.0,0.0,1460563.52
20230918,1,1460563.52,0.0,0.0,1460563.52
20230919,1,1460563.52,0.0,9540.15,1451023.37
20230920,1,1451023.37,4692.05,1201.16,1454514.26
20230921,1,1454514.26,39053.58,16306.17,1477261.67
20230922,1,1477261.67,9145.75,3192.46,1483214.96
20230923,1,1483214.96,12474.49,20605.43,1475084.02
20230924,1,1475084.02,0.0,0.0,1475084.02
20230925,1,1475084.02,28055.93,4987.53,1498152.42
20230926,1,1498152.42,0.0,0.0,1498152.42
20230927,1,1498152.42,0.0,5261.23,1492891.19
20230928,1,1492891.19,13706.98,62143.14,1444455.03
20230929,1,1444455.03,0.0,1401.12,1443053.91
20230930,1,1443053.91,0.0,7092.72,1435961.19
20231001,1,1435961.19,2067.76,0.0,1438028.95
20231002,1,1438028.95,0.0,13508.8,1424520.15
20231003,1,1424520.15,25208.03,3678.88,1446049.3
20231004,1,1446049.3,7528.26,13149.05,1440428.51
20231005,1,1440428.51,0.0,323.61,1440104.9
20231006,1,1440104.9,25883.2,12368.86,1453619.24
20231007,1,1453619.24,11282.99,12442.1,1452460.13
20231008,1,1452460.13,0.0,0.0,1452460.13
20231009,1,1452460.13,0.0,0.0,1452460.13
20231010,1,1452460.13,0.0,1755.38,1450704.75
20231011,1,1450704.75,29128.03,0.0,1479832.78
20231012,1,1479832.78,2949.82,29295.58,1453487.02
20231013,1,1453487.02,1232.44,0.0,1454719.46
20231014,1,1454719.46,0.0,17109.34,1437610.12
20231015,1,1437610.12,0.0,0.0,1437610.12
20231016,1,1437610.12,0.0,38531.01,1399079.11
20231017,1,1399079.11,0.0,0.0,1399079.11
20231018,1,1399079.11,0.0,460.98,1398618.13
20231019,1,1398618.13,3713.13,7473.9,1394857.36
20231020,1,1394857.36,45607.48,5690.34,1434774.5
20231021,1,1434774.5,0.0,0.0,1434774.5
20231022,1,1434774.5,0.0,0.0,1434774.5
20231023,1,1434774.5,9123.13,0.0,1443897.63
20231024,1,1443897.63,0.0,0.0,1443897.63
20231025,1,1443897.63,0.0,14924.15,1428973.48
20231026,1,1428973.48,0.0,0.0,1428973.48
20231027,1,1428973.48,7396.87,0.0,1436370.35
20231028,1,1436370.35,0.0,0.0,1436370.35
20231029,1,1436370.35,26304.36,0.0,1462674.71
20231030,1,1462674.71,0.0,10704.7,1451970.01
20231031,1,1451970.01,13206.67,0.0,1465176.68
20231101,1,1465176.68,46754.63,36178.43,1475752.88
20231102,1,1475752.88,40373.42,0.0,1516126.3
20231103,1,1516126.3,3913.45,0.0,1520039.75
20231104,1,1520039.75,9587.43,0.0,1529627.18
20231105,1,1529627.18,0.0,0.0,1529627.18
20231106,1,1529627.18,188.94,0.0,1529816.12
20231107,1,1529816.12,0.0,30579.0,1499237.12
20231108,1,1499237.12,1064.19,19822.38,1480478.93
20231109,1,1480478.93,11707.83,9587.82,1482598.94
20231110,1,1482598.94,0.0,19469.2,1463129.74
20231111,1,1463129.74,7891.81,0.0,1471021.55
20231112,1,1471021.55,0.0,0.0,1471021.55
20231113,1,1471021.55,0.0,0.0,1471021.55
20231114,1,1471021.55,2113.47,0.0,1473135.02
20231115,1,1473135.02,27127.95,22334.3,1477928.67
20231116,1,1477928.67,82167.93,273.84,1559822.76
20231117,1,1559822.76,0.0,16357.8,1543464.96
20231118,1,1543464.96,1836.78,9903.8,1535397.94
20231119,1,1535397.94,0.0,3956.89,1531441.05
20231120,1,1531441.05,0.0,432.55,1531008.5
20231121,1,1531008.5,11656.07,22561.49,1520103.08
20231122,1,1520103.08,1749.07,0.0,1521852.15
20231123,1,1521852.15,4415.35,2115.77,1524151.73
20231124,1,1524151.73,21728.76,0.0,1545880.49
20231125,1,1545880.49,1588.14,0.0,1547468.63
20231126,1,1547468.63,33622.7,25413.69,1555677.64
20231127,1,1555677.64,0.0,0.0,1555677.64
20231128,1,1555677.64,6410.33,0.0,1562087.97
20231129,1,1562087.97,0.0,9597.26,1552490.71
20231130,1,1552490.71,0.0,0.0,1552490.71
20231201,1,1552490.71,0.0,948.69,1551542.02
20231202,1,1551542.02,8664.9,22.22,1560184.7
20231203,1,1560184.7,0.0,0.0,1560184.7
20231204,1,1560184.7,0.0,28473.11,1531711.59
20231205,1,1531711.59,26129.52,0.0,1557841.11
20231206,1,1557841.11,20505.54,11917.85,1566428.8
20231207,1,1566428.8,18513.43,0.0,1584942.23
20231208,1,1584942.23,59399.58,15540.44,1628801.37
20231209,1,1628801.37,0.0,7256.17,1621545.2
20231210,1,1621545.2,27500.8,0.0,1649046.0
20231211,1,1649046.0,7080.18,0.0,1656126.18
20231212,1,1656126.18,0.0,0.0,1656126.18
20231213,1,1656126.18,37823.22,61165.78,1632783.62
20231214,1,1632783.62,9392.41,0.0,1642176.03
20231215,1,1642176.03,0.0,50090.46,1592085.57
20231216,1,1592085.57,0.0,0.0,1592085.57
20231217,1,1592085.57,0.0,0.0,1592085.57
20231218,1,1592085.57,0.0,43909.39,1548176.18
20231219,1,1548176.18,15351.56,0.0,1563527.74
20231220,1,1563527.74,0.0,18399.47,1545128.27
20231221,1,1545128.27,3212.53,0.0,1548340.8
20231222,1,1548340.8,16002.18,36725.06,1527617.92
20231223,1,1527617.92,33388.01,0.0,1561005.93
20231224,1,1561005.93,2980.31,0.0,1563986.24
20231225,1,1563986.24,0.0,0.0,1563986.24
20231226,1,1563986.24,38103.62,6643.43,1595446.43
20231227,1,1595446.43,18820.55,0.0,1614266.98
20231228,1,1614266.98,1447.61,3842.05,1611872.54
20231229,1,1611872.54,0.0,23397.2,1588475.34
20231230,1,1588475.34,22204.89,20665.07,1590015.16
20231231,1,1590015.16,0.0,0.0,1590015.16
20240101,1,1590015.16,0.0,9753.9,1580261.26
20240102,1,1580261.26,1249.12,0.0,1581510.38
20240103,1,1581510.38,36434.23,3079.91,1614864.7
20240104,1,1614864.7,17979.35,0.0,1632844.05
20240105,1,1632844.05,16422.57,5012.84,1644253.78
20240106,1,1644253.78,0.0,0.0,1644253.78
20240107,1,1644253.78,0.0,0.0,1644253.78
20240108,1,1644253.78,0.0,0.0,1644253.78
20240109,1,1644253.78,11575.17,0.0,1655828.95
20240110,1,1655828.95,0.0,0.0,1655828.95
20240111,1,1655828.95,0.0,26889.38,1628939.57
20240112,1,1628939.57,7722.2,26417.7,1610244.07
20240113,1,1610244.07,40884.49,1208.75,1649919.81
20240114,1,1649919.81,0.0,16528.4,1633391.41
20240115,1,1633391.41,20961.94,12168.91,1642184.44
20240116,1,1642184.44,0.0,2240.15,1639944.29
20240117,1,1639944.29,12260.75,3071.6,1649133.44
20240118,1,1649133.44,0.0,0.0,1649133.44
20240119,1,1649133.44,8544.25,0.0,1657677.69
20240120,1,1657677.69,21201.7,34109.94,1644769.45
20240121,1,1644769.45,0.0,0.0,1644769.45
20240122,1,1644769.45,0.0,24749.34,1620020.11
20240123,1,1620020.11,23464.02,4241.74,1639242.39
20240124,1,1639242.39,0.0,0.0,1639242.39
20240125,1,1639242.39,53179.92,905.1,1691517.21
20240126,1,1691517.21,27447.11,2245.77,1716718.55
20240127,1,1716718.55,0.0,0.0,1716718.55
20240128,1,1716718.55,0.0,0.0,1716718.55
20240129,1,1716718.55,0.0,110.95,1716607.6
20240130,1,1716607.6,0.0,0.0,1716607.6
20240131,1,1716607.6,62017.39,0.0,1778624.99
20240201,1,1778624.99,0.0,0.0,1778624.99
20240202,1,1778624.99,22761.35,20341.24,1781045.1
20240203,1,1781045.1,5328.55,0.0,1786373.65
20240204,1,1786373.65,0.0,0.0,1786373.65
20240205,1,1786373.65,0.0,13848.99,1772524.66
20240206,1,1772524.66,37904.13,0.0,1810428.79
20240207,1,1810428.79,36491.47,62243.23,1784677.03
20240208,1,1784677.03,35087.62,0.0,1819764.65
20240209,1,1819764.65,0.0,34799.48,1784965.17
20240210,1,1784965.17,1912.63,14240.9,1772636.9
20240211,1,1772636.9,0.0,6923.92,1765712.98
20240212,1,1765712.98,28322.2,0.0,1794035.18
20240213,1,1794035.18,19.31,0.0,1794054.49
20240214,1,1794054.49,5771.03,14047.39,1785778.13
20240215,1,1785778.13,0.0,1593.98,1784184.15
20240216,1,1784184.15,0.0,6244.62,1777939.53
20240217,1,1777939.53,8347.39,35159.61,1751127.31
20240218,1,1751127.31,252.45,4836.82,1746542.94
20240219,1,1746542.94,0.0,3926.15,1742616.79
20240220,1,1742616.79,0.0,0.0,1742616.79
20240221,1,1742616.79,4949.23,15202.99,1732363.03
20240222,1,1732363.03,21148.21,5588.66,1747922.58
20240223,1,1747922.58,5581.62,17335.36,1736168.84
20240224,1,1736168.84,6099.66,0.0,1742268.5
20240225,1,1742268.5,0.0,0.0,1742268.5
20240226,1,1742268.5,8626.53,0.0,1750895.03
20240227,1,1750895.03,0.0,0.0,1750895.03
20240228,1,1750895.03,82066.63,5610.97,1827350.69
20240229,1,1827350.69,0.0,0.0,1827350.69
20240301,1,1827350.69,22362.3,8365.97,1841347.02
20240302,1,1841347.02,0.0,5543.4,1835803.62
20240303,1,1835803.62,0.0,0.0,1835803.62
20240304,1,1835803.62,657.98,18584.08,1817877.52
20240305,1,1817877.52,19957.4,4153.97,1833680.95
20240306,1,1833680.95,0.0,18934.11,1814746.84
20240307,1,1814746.84,0.0,18762.55,1795984.29
20240308,1,1795984.29,2228.45,0.0,1798212.74
20240309,1,1798212.74,0.0,0.0,1798212.74
20240310,1,1798212.74,201.81,0.0,1798414.55
20240311,1,1798414.55,11186.89,2653.91,1806947.53
20240312,1,1806947.53,6916.79,0.0,1813864.32
20240313,1,1813864.32,0.0,7624.62,1806239.7
20240314,1,1806239.7,0.0,17275.99,1788963.71
20240315,1,1788963.71,62527.72,0.0,1851491.43
20240316,1,1851491.43,0.0,8235.05,1843256.38
20240317,1,1843256.38,0.0,0.0,1843256.38
20240318,1,1843256.38,0.0,11400.44,1831855.94
20240319,1,1831855.94,0.0,19242.24,1812613.7
20240320,1,1812613.7,0.0,0.0,1812613.7
20240321,1,1812613.7,41877.84,18192.79,1836298.75
20240322,1,1836298.75,48834.41,6751.79,1878381.37
20240323,1,1878381.37,25323.57,0.0,1903704.94
20240324,1,1903704.94,12443.3,23265.9,1892882.34
20240325,1,1892882.34,0.0,0.0,1892882.34
20240326,1,1892882.34,7454.25,2298.73,1898037.86
20240327,1,1898037.86,0.0,36118.64,1861919.22
20240328,1,1861919.22,57288.19,26450.67,1892756.74
20240329,1,1892756.74,24523.95,13792.66,1903488.03
20240330,1,1903488.03,2803.48,0.0,1906291.51
20240331,1,1906291.51,28152.96,922.26,1933522.21
20240401,1,1933522.21,0.0,32210.02,1901312.19
20240402,1,1901312.19,21979.74,2775.14,1920516.79
20240403,1,1920516.79,11074.85,10827.72,1920763.92
20240404,1,1920763.92,13327.64,0.0,1934091.56
20240405,1,1934091.56,22014.06,32073.4,1924032.22
20240406,1,1924032.22,0.0,0.0,1924032.22
20240407,1,1924032.22,0.0,2190.2,1921842.02
20240408,1,1921842.02,0.0,0.0,1921842.02
20240409,1,1921842.02,11733.94,26375.55,1907200.41
20240410,1,1907200.41,18436.63,25041.74,1900595.3
20240411,1,1900595.3,0.0,11780.97,1888814.33
20240412,1,1888814.33,0.0,9046.0,1879768.33
20240413,1,1879768.33,13079.47,0.0,1892847.8
20240414,1,1892847.8,0.0,0.0,1892847.8
20240415,1,1892847.8,19831.17,3605.29,1909073.68
20240416,1,1909073.68,0.0,0.0,1909073.68
20240417,1,1909073.68,3952.94,27817.73,1885208.89
20240418,1,1885208.89,0.0,12228.3,1872980.59
20240419,1,1872980.59,76258.44,0.0,1949239.03
20240420,1,1949239.03,18287.04,41025.65,1926500.42
20240421,1,1926500.42,0.0,0.0,1926500.42
20240422,1,1926500.42,3149.31,0.0,1929649.73
20240423,1,1929649.73,0.0,1616.01,1928033.72
20240424,1,1928033.72,17823.11,3037.79,1942819.04
20240425,1,1942819.04,0.0,0.0,1942819.04
20240426,1,1942819.04,0.0,19315.65,1923503.39
20240427,1,1923503.39,0.0,0.0,1923503.39
20240428,1,1923503.39,0.0,0.0,1923503.39
20240429,1,1923503.39,9207.75,2175.35,1930535.79
20240430,1,1930535.79,0.0,1075.42,1929460.37
20240501,1,1929460.37,12999.39,0.0,1942459.76
20240502,1,1942459.76,5761.55,0.0,1948221.31
20240503,1,1948221.31,12219.85,12813.85,1947627.31
20240504,1,1947627.31,0.0,0.0,1947627.31
20240505,1,1947627.31,0.0,0.0,1947627.31
20240506,1,1947627.31,0.0,6754.83,1940872.48
20240507,1,1940872.48,63337.54,8401.04,1995808.98
20240508,1,1995808.98,0.0,18902.25,1976906.73
20240509,1,1976906.73,21305.33,27250.27,1970961.79
20240510,1,1970961.79,62876.68,19696.39,2014142.08
20240511,1,2014142.08,9653.36,5038.8,2018756.64
20240512,1,2018756.64,0.0,28171.39,1990585.25
20240513,1,1990585.25,2624.83,0.0,1993210.08
20240514,1,1993210.08,0.0,149.05,1993061.03
20240515,1,1993061.03,3095.86,0.0,1996156.89
20240516,1,1996156.89,0.0,0.0,1996156.89
20240517,1,1996156.89,5010.67,1011.68,2000155.88
20240518,1,2000155.88,0.0,29803.98,1970351.9
20240519,1,1970351.9,70025.32,20611.6,2019765.62
20240520,1,2019765.62,17652.17,23764.29,2013653.5
20240521,1,2013653.5,0.0,0.0,2013653.5
20240522,1,2013653.5,0.0,0.0,2013653.5
20240523,1,2013653.5,35791.44,11901.88,2037543.06
20240524,1,2037543.06,22173.61,17799.28,2041917.39
20240525,1,2041917.39,0.0,0.0,2041917.39
20240526,1,2041917.39,0.0,0.0,2041917.39
20240527,1,2041917.39,9127.56,11535.13,2039509.82
20240528,1,2039509.82,320.15,932.03,2038897.94
20240529,1,2038897.94,20663.5,20307.37,2039254.07
20240530,1,2039254.07,3646.37,7755.35,2035145.09
20240531,1,2035145.09,32473.93,0.0,2067619.02
20240601,1,2067619.02,0.0,0.0,2067619.02
20240602,1,2067619.02,6475.16,0.0,2074094.18
20240603,1,2074094.18,28108.55,0.0,2102202.73
20240604,1,2102202.73,6008.4,0.0,2108211.13
20240605,1,2108211.13,0.0,57630.02,2050581.11
20240606,1,2050581.11,0.0,9295.44,2041285.67
20240607,1,2041285.67,0.0,3040.83,2038244.84
20240608,1,2038244.84,0.0,4423.94,2033820.9
20240609,1,2033820.9,0.0,0.0,2033820.9
20240610,1,2033820.9,15039.82,24588.15,2024272.57
20240611,1,2024272.57,0.0,3438.45,2020834.12
20240612,1,2020834.12,18188.61,0.0,2039022.73
20240613,1,2039022.73,0.0,20358.1,2018664.63
20240614,1,2018664.63,15569.5,7719.39,2026514.74
20240615,1,2026514.74,1400.94,27613.53,2000302.15
20240616,1,2000302.15,0.0,0.0,2000302.15
20240617,1,2000302.15,0.0,0.0,2000302.15
20240618,1,2000302.15,32037.63,0.0,2032339.78
20240619,1,2032339.78,0.0,0.0,2032339.78
20240620,1,2032339.78,31434.17,0.0,2063773.95
20240621,1,2063773.95,21370.44,3652.98,2081491.41
20240622,1,2081491.41,1261.12,0.0,2082752.53
20240623,1,2082752.53,0.0,0.0,2082752.53
20240624,1,2082752.53,0.0,0.0,2082752.53
20240625,1,2082752.53,0.0,0.0,2082752.53
20240626,1,2082752.53,11623.37,39211.26,2055164.64
20240627,1,2055164.64,29064.61,53305.71,2030923.54
20240628,1,2030923.54,0.0,6125.14,2024798.4
20240629,1,2024798.4,6879.67,0.0,2031678.07
20240630,1,2031678.07,0.0,0.0,2031678.07
20240701,1,2031678.07,2607.23,20485.85,2013799.45
20240702,1,2013799.45,28702.21,0.0,2042501.66
20240703,1,2042501.66,0.0,5695.54,2036806.12
20240704,1,2036806.12,0.0,10297.21,2026508.91
20240705,1,2026508.91,48662.57,10731.9,2064439.58
20240706,1,2064439.58,22531.07,7816.24,2079154.41
20240707,1,2079154.41,0.0,9402.97,2069751.44
20240708,1,2069751.44,0.0,0.0,2069751.44
20240709,1,2069751.44,0.0,6021.23,2063730.21
20240710,1,2063730.21,0.0,59138.11,2004592.1
20240711,1,2004592.1,5506.95,0.0,2010099.05
20240712,1,2010099.05,7345.29,0.0,2017444.34
20240713,1,2017444.34,0.0,571.58,2016872.76
20240714,1,2016872.76,0.0,0.0,2016872.76
20240715,1,2016872.76,0.0,0.0,2016872.76
20240716,1,2016872.76,0.0,174.83,2016697.93
20240717,1,2016697.93,13466.48,56337.87,1973826.54
20240718,1,1973826.54,31067.95,17056.65,1987837.84
20240719,1,1987837.84,16949.17,7947.84,1996839.17
20240720,1,1996839.17,5449.81,0.0,2002288.98
20240721,1,2002288.98,0.0,0.0,2002288.98
20240722,1,2002288.98,17069.03,6602.52,2012755.49
20240723,1,2012755.49,7439.53,0.0,2020195.02
20240724,1,2020195.02,16832.45,16583.6,2020443.87
20240725,1,2020443.87,6043.78,5289.67,2021197.98
20240726,1,2021197.98,22168.94,28176.6,2015190.32
20240727,1,2015190.32,0.0,58562.51,1956627.81
20240728,1,1956627.81,12417.1,6224.57,1962820.34
20240729,1,1962820.34,636.8,0.0,1963457.14
20240730,1,1963457.14,0.0,0.0,1963457.14
20240731,1,1963457.14,5728.65,0.0,1969185.79
20240801,1,1969185.79,3186.5,5956.96,1966415.33
20240802,1,1966415.33,10382.32,17831.17,1958966.48
20240803,1,1958966.48,0.0,201.13,1958765.35
20240804,1,1958765.35,0.0,0.0,1958765.35
20240805,1,1958765.35,0.0,0.0,1958765.35
20240806,1,1958765.35,0.0,219.26,1958546.09
20240807,1,1958546.09,21264.32,39924.28,1939886.13
20240808,1,1939886.13,9887.59,4853.11,1944920.61
20240809,1,1944920.61,0.0,0.0,1944920.61
20240810,1,1944920.61,2489.2,1803.78,1945606.03
20240811,1,1945606.03,0.0,0.0,1945606.03
20240812,1,1945606.03,84016.27,0.0,2029622.3
20240813,1,2029622.3,0.0,1267.97,2028354.33
20240814,1,2028354.33,14506.09,0.0,2042860.42
20240815,1,2042860.42,19523.9,0.0,2062384.32
20240816,1,2062384.32,0.0,926.19,2061458.13
20240817,1,2061458.13,0.0,0.0,2061458.13
20240818,1,2061458.13,0.0,0.0,2061458.13
20240819,1,2061458.13,0.0,0.0,2061458.13
20240820,1,2061458.13,5734.56,0.0,2067192.69
20240821,1,2067192.69,16633.39,8775.52,2075050.56
20240822,1,2075050.56,14641.96,34488.42,2055204.1
20240823,1,2055204.1,35146.47,0.0,2090350.57
20240824,1,2090350.57,0.0,0.0,2090350.57
20240825,1,2090350.57,39959.44,0.0,2130310.01
20240826,1,2130310.01,0.0,2960.05,2127349.96
20240827,1,2127349.96,0.0,0.0,2127349.96
20240828,1,2127349.96,15656.03,9422.38,2133583.61
20240829,1,2133583.61,27324.01,12233.73,2148673.89
20240830,1,2148673.89,0.0,19725.79,2128948.1
20240831,1,2128948.1,3288.42,0.0,2132236.52
20240901,1,2132236.52,341.75,0.0,2132578.27
20240902,1,2132578.27,0.0,5202.93,2127375.34
20240903,1,2127375.34,15028.43,4044.91,2138358.86
20240904,1,2138358.86,0.0,25399.76,2112959.1
20240905,1,2112959.1,44944.78,28569.69,2129334.19
20240906,1,2129334.19,1562.09,2450.57,2128445.71
20240907,1,2128445.71,0.0,10504.38,2117941.33
20240908,1,2117941.33,28704.19,0.0,2146645.52
20240909,1,2146645.52,13065.25,0.0,2159710.77
20240910,1,2159710.77,13613.62,0.0,2173324.39
20240911,1,2173324.39,943.9,79197.8,2095070.49
20240912,1,2095070.49,39027.42,0.0,2134097.91
20240913,1,2134097.91,24038.95,0.0,2158136.86
20240914,1,2158136.86,9086.8,0.0,2167223.66
20240915,1,2167223.66,0.0,68807.65,2098416.01
20240916,1,2098416.01,0.0,0.0,2098416.01
20240917,1,2098416.01,7775.96,0.0,2106191.97
20240918,1,2106191.97,29342.98,2907.73,2132627.22
20240919,1,2132627.22,7858.63,33855.68,2106630.17
20240920,1,2106630.17,3570.54,25348.82,2084851.89
20240921,1,2084851.89,0.0,0.0,2084851.89
20240922,1,2084851.89,15885.84,3787.14,2096950.59
20240923,1,2096950.59,0.0,0.0,2096950.59
20240924,1,2096950.59,38293.27,0.0,2135243.86
20240925,1,2135243.86,0.0,41789.38,2093454.48
20240926,1,2093454.48,20985.0,7921.66,2106517.82
20240927,1,2106517.82,0.0,13409.71,2093108.11
20240928,1,2093108.11,31929.7,10367.84,2114669.97
20240929,1,2114669.97,0.0,0.0,2114669.97
20240930,1,2114669.97,0.0,13350.51,2101319.46
20241001,1,2101319.46,5616.48,0.0,2106935.94
20241002,1,2106935.94,7160.51,0.0,2114096.45
20241003,1,2114096.45,0.0,0.0,2114096.45
20241004,1,2114096.45,22098.2,3396.14,2132798.51
20241005,1,2132798.51,0.0,0.0,2132798.51
20241006,1,2132798.51,0.0,0.0,2132798.51
20241007,1,2132798.51,0.0,30130.5,2102668.01
20241008,1,2102668.01,0.0,2443.01,2100225.0
20241009,1,2100225.0,39573.59,14351.96,2125446.63
20241010,1,2125446.63,6168.26,16034.8,2115580.09
20241011,1,2115580.09,14521.26,0.0,2130101.35
20241012,1,2130101.35,7837.27,0.0,2137938.62
20241013,1,2137938.62,0.0,0.0,2137938.62
20241014,1,2137938.62,17141.15,0.0,2155079.77
20241015,1,2155079.77,0.0,0.0,2155079.77
20241016,1,2155079.77,6136.66,39205.68,2122010.75
20241017,1,2122010.75,0.0,33475.57,2088535.18
20241018,1,2088535.18,43289.48,4937.11,2126887.55
20241019,1,2126887.55,0.0,71.1,2126816.45
20241020,1,2126816.45,0.0,0.0,2126816.45
20241021,1,2126816.45,0.0,0.0,2126816.45
20241022,1,2126816.45,17975.34,20022.36,2124769.43
20241023,1,2124769.43,1538.13,0.0,2126307.56
20241024,1,2126307.56,0.0,0.0,2126307.56
20241025,1,2126307.56,9523.47,0.0,2135831.03
20241026,1,2135831.03,0.0,0.0,2135831.03
20241027,1,2135831.03,0.0,0.0,2135831.03
20241028,1,2135831.03,0.0,0.0,2135831.03
20241029,1,2135831.03,0.0,12060.14,2123770.89
20241030,1,2123770.89,5685.68,7881.95,2121574.62
20241031,1,2121574.62,16609.02,4060.74,2134122.9
20241101,1,2134122.9,7650.75,25136.03,2116637.62
20241102,1,2116637.62,0.0,0.0,2116637.62
20241103,1,2116637.62,751.65,5283.62,2112105.65
20241104,1,2112105.65,62522.26,0.0,2174627.91
20241105,1,2174627.91,35421.45,11137.8,2198911.56
20241106,1,2198911.56,10784.11,0.0,2209695.67
20241107,1,2209695.67,32168.81,0.0,2241864.48
20241108,1,2241864.48,18789.74,1445.92,2259208.3
20241109,1,2259208.3,3787.56,14717.58,2248278.28
20241110,1,2248278.28,6215.5,3756.55,2250737.23
20241111,1,2250737.23,0.0,0.0,2250737.23
20241112,1,2250737.23,0.0,8459.53,2242277.7
20241113,1,2242277.7,0.0,5662.92,2236614.78
20241114,1,2236614.78,22012.58,0.0,2258627.36
20241115,1,2258627.36,43852.42,17689.26,2284790.52
20241116,1,2284790.52,3383.6,0.0,2288174.12
20241117,1,2288174.12,0.0,0.0,2288174.12
20241118,1,2288174.12,0.0,17122.35,2271051.77
20241119,1,2271051.77,1092.71,0.0,2272144.48
20241120,1,2272144.48,2331.17,14474.67,2260000.98
20241121,1,2260000.98,21705.12,27323.11,2254382.99
20241122,1,2254382.99,28567.49,32453.35,2250497.13
20241123,1,2250497.13,0.0,16931.15,2233565.98
20241124,1,2233565.98,0.0,0.0,2233565.98
20241125,1,2233565.98,0.0,0.0,2233565.98
20241126,1,2233565.98,29984.99,23468.13,2240082.84
